t [s] | x [m]],0,0.000875,0.00175,0.002625,0.0035,0.004375,0.00525,0.006125,0.007,0.007875,0.00875,0.009625,0.0105,0.011375,0.01225,0.013125,0.014,0.014875,0.01575,0.016625,0.0175,0.018375,0.01925,0.020125,0.021,0.021875,0.02275,0.023625,0.0245,0.025375,0.02625,0.027125,0.028,0.028875,0.02975,0.030625,0.0315,0.032375,0.03325,0.034125
226.01,0.488622,0.488611,0.48862,0.48863,0.48864,0.488649,0.488659,0.488668,0.488678,0.488688,0.488698,0.488707,0.488717,0.488727,0.488737,0.488747,0.488757,0.488767,0.488777,0.488787,0.488797,0.488807,0.488817,0.488827,0.488837,0.488848,0.488858,0.488868,0.488879,0.488889,0.4889,0.48891,0.48892,0.488931,0.488942,0.488952,0.488963,0.488973,0.488984,0.488995,0.489011
227.01,0.488622,0.488611,0.488621,0.48863,0.48864,0.48865,0.488659,0.488669,0.488679,0.488689,0.488698,0.488708,0.488718,0.488728,0.488738,0.488748,0.488758,0.488768,0.488778,0.488788,0.488798,0.488808,0.488818,0.488828,0.488839,0.488849,0.488859,0.488869,0.48888,0.48889,0.488901,0.488911,0.488922,0.488932,0.488943,0.488953,0.488964,0.488974,0.488985,0.488996,0.489012
228.01,0.488622,0.488612,0.488621,0.488631,0.488641,0.48865,0.48866,0.48867,0.488679,0.488689,0.488699,0.488709,0.488719,0.488729,0.488739,0.488749,0.488759,0.488769,0.488779,0.488789,0.488799,0.488809,0.488819,0.488829,0.48884,0.48885,0.48886,0.48887,0.488881,0.488891,0.488902,0.488912,0.488923,0.488933,0.488944,0.488954,0.488965,0.488975,0.488986,0.488997,0.489013
229.01,0.488622,0.488612,0.488622,0.488632,0.488641,0.488651,0.488661,0.48867,0.48868,0.48869,0.4887,0.48871,0.48872,0.488729,0.488739,0.488749,0.488759,0.488769,0.488779,0.48879,0.4888,0.48881,0.48882,0.48883,0.488841,0.488851,0.488861,0.488871,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488998,0.489014
230.01,0.488622,0.488613,0.488622,0.488632,0.488642,0.488651,0.488661,0.488671,0.488681,0.488691,0.4887,0.48871,0.48872,0.48873,0.48874,0.48875,0.48876,0.48877,0.48878,0.48879,0.488801,0.488811,0.488821,0.488831,0.488841,0.488852,0.488862,0.488872,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488999,0.489015
231.01,0.488622,0.488613,0.488623,0.488632,0.488642,0.488652,0.488662,0.488672,0.488681,0.488691,0.488701,0.488711,0.488721,0.488731,0.488741,0.488751,0.488761,0.488771,0.488781,0.488791,0.488801,0.488812,0.488822,0.488832,0.488842,0.488853,0.488863,0.488873,0.488884,0.488894,0.488904,0.488915,0.488925,0.488936,0.488946,0.488957,0.488968,0.488978,0.488989,0.488999,0.489016
232.01,0.488622,0.488613,0.488623,0.488633,0.488643,0.488652,0.488662,0.488672,0.488682,0.488692,0.488702,0.488712,0.488722,0.488732,0.488742,0.488752,0.488762,0.488772,0.488782,0.488792,0.488802,0.488812,0.488823,0.488833,0.488843,0.488853,0.488864,0.488874,0.488885,0.488895,0.488905,0.488916,0.488926,0.488937,0.488947,0.488958,0.488968,0.488979,0.48899,0.489,0.489016
233.01,0.488622,0.488614,0.488624,0.488633,0.488643,0.488653,0.488663,0.488673,0.488683,0.488692,0.488702,0.488712,0.488722,0.488732,0.488742,0.488752,0.488762,0.488773,0.488783,0.488793,0.488803,0.488813,0.488823,0.488834,0.488844,0.488854,0.488865,0.488875,0.488885,0.488896,0.488906,0.488917,0.488927,0.488938,0.488948,0.488959,0.488969,0.48898,0.48899,0.489001,0.489017
234.01,0.488622,0.488614,0.488624,0.488634,0.488644,0.488653,0.488663,0.488673,0.488683,0.488693,0.488703,0.488713,0.488723,0.488733,0.488743,0.488753,0.488763,0.488773,0.488783,0.488794,0.488804,0.488814,0.488824,0.488834,0.488845,0.488855,0.488865,0.488876,0.488886,0.488897,0.488907,0.488917,0.488928,0.488938,0.488949,0.488959,0.48897,0.488981,0.488991,0.489002,0.489018
235.01,0.488622,0.488615,0.488624,0.488634,0.488644,0.488654,0.488664,0.488674,0.488684,0.488694,0.488704,0.488714,0.488724,0.488734,0.488744,0.488754,0.488764,0.488774,0.488784,0.488794,0.488804,0.488815,0.488825,0.488835,0.488845,0.488856,0.488866,0.488877,0.488887,0.488897,0.488908,0.488918,0.488929,0.488939,0.48895,0.48896,0.488971,0.488981,0.488992,0.489003,0.489019
236.01,0.488622,0.488615,0.488625,0.488635,0.488644,0.488654,0.488664,0.488674,0.488684,0.488694,0.488704,0.488714,0.488724,0.488734,0.488744,0.488754,0.488764,0.488775,0.488785,0.488795,0.488805,0.488815,0.488826,0.488836,0.488846,0.488857,0.488867,0.488877,0.488888,0.488898,0.488908,0.488919,0.488929,0.48894,0.48895,0.488961,0.488972,0.488982,0.488993,0.489003,0.489019
237.01,0.488622,0.488615,0.488625,0.488635,0.488645,0.488655,0.488665,0.488675,0.488685,0.488695,0.488705,0.488715,0.488725,0.488735,0.488745,0.488755,0.488765,0.488775,0.488785,0.488796,0.488806,0.488816,0.488826,0.488837,0.488847,0.488857,0.488868,0.488878,0.488888,0.488899,0.488909,0.48892,0.48893,0.488941,0.488951,0.488962,0.488972,0.488983,0.488993,0.489004,0.48902
238.01,0.488622,0.488615,0.488625,0.488635,0.488645,0.488655,0.488665,0.488675,0.488685,0.488695,0.488705,0.488715,0.488725,0.488735,0.488745,0.488755,0.488766,0.488776,0.488786,0.488796,0.488806,0.488817,0.488827,0.488837,0.488848,0.488858,0.488868,0.488879,0.488889,0.488899,0.48891,0.48892,0.488931,0.488941,0.488952,0.488962,0.488973,0.488983,0.488994,0.489005,0.489021
239.01,0.488622,0.488616,0.488626,0.488636,0.488646,0.488655,0.488665,0.488675,0.488685,0.488695,0.488706,0.488716,0.488726,0.488736,0.488746,0.488756,0.488766,0.488776,0.488787,0.488797,0.488807,0.488817,0.488828,0.488838,0.488848,0.488858,0.488869,0.488879,0.48889,0.4889,0.48891,0.488921,0.488931,0.488942,0.488952,0.488963,0.488973,0.488984,0.488995,0.489005,0.489021
240.01,0.488622,0.488616,0.488626,0.488636,0.488646,0.488656,0.488666,0.488676,0.488686,0.488696,0.488706,0.488716,0.488726,0.488736,0.488746,0.488757,0.488767,0.488777,0.488787,0.488797,0.488808,0.488818,0.488828,0.488838,0.488849,0.488859,0.488869,0.48888,0.48889,0.488901,0.488911,0.488922,0.488932,0.488942,0.488953,0.488964,0.488974,0.488985,0.488995,0.489006,0.489022
241.01,0.488622,0.488616,0.488626,0.488636,0.488646,0.488656,0.488666,0.488676,0.488686,0.488696,0.488706,0.488716,0.488727,0.488737,0.488747,0.488757,0.488767,0.488777,0.488788,0.488798,0.488808,0.488818,0.488829,0.488839,0.488849,0.48886,0.48887,0.48888,0.488891,0.488901,0.488912,0.488922,0.488933,0.488943,0.488954,0.488964,0.488975,0.488985,0.488996,0.489006,0.489022
242.01,0.488622,0.488617,0.488627,0.488637,0.488647,0.488657,0.488667,0.488677,0.488687,0.488697,0.488707,0.488717,0.488727,0.488737,0.488747,0.488758,0.488768,0.488778,0.488788,0.488798,0.488809,0.488819,0.488829,0.48884,0.48885,0.48886,0.488871,0.488881,0.488891,0.488902,0.488912,0.488923,0.488933,0.488944,0.488954,0.488965,0.488975,0.488986,0.488996,0.489007,0.489023
243.01,0.488622,0.488617,0.488627,0.488637,0.488647,0.488657,0.488667,0.488677,0.488687,0.488697,0.488707,0.488717,0.488727,0.488738,0.488748,0.488758,0.488768,0.488778,0.488789,0.488799,0.488809,0.488819,0.48883,0.48884,0.48885,0.488861,0.488871,0.488882,0.488892,0.488902,0.488913,0.488923,0.488934,0.488944,0.488955,0.488965,0.488976,0.488986,0.488997,0.489007,0.489023
244.01,0.488622,0.488617,0.488627,0.488637,0.488647,0.488657,0.488667,0.488677,0.488687,0.488697,0.488708,0.488718,0.488728,0.488738,0.488748,0.488758,0.488769,0.488779,0.488789,0.488799,0.48881,0.48882,0.48883,0.488841,0.488851,0.488861,0.488872,0.488882,0.488892,0.488903,0.488913,0.488924,0.488934,0.488945,0.488955,0.488966,0.488976,0.488987,0.488997,0.489008,0.489024
245.01,0.488622,0.488617,0.488627,0.488637,0.488647,0.488657,0.488667,0.488678,0.488688,0.488698,0.488708,0.488718,0.488728,0.488738,0.488749,0.488759,0.488769,0.488779,0.48879,0.4888,0.48881,0.48882,0.488831,0.488841,0.488851,0.488862,0.488872,0.488883,0.488893,0.488903,0.488914,0.488924,0.488935,0.488945,0.488956,0.488966,0.488977,0.488987,0.488998,0.489008,0.489024
246.01,0.488622,0.488617,0.488628,0.488638,0.488648,0.488658,0.488668,0.488678,0.488688,0.488698,0.488708,0.488718,0.488729,0.488739,0.488749,0.488759,0.488769,0.48878,0.48879,0.4888,0.488811,0.488821,0.488831,0.488841,0.488852,0.488862,0.488873,0.488883,0.488893,0.488904,0.488914,0.488925,0.488935,0.488946,0.488956,0.488967,0.488977,0.488988,0.488998,0.489009,0.489025
247.01,0.488622,0.488618,0.488628,0.488638,0.488648,0.488658,0.488668,0.488678,0.488688,0.488698,0.488709,0.488719,0.488729,0.488739,0.488749,0.48876,0.48877,0.48878,0.48879,0.488801,0.488811,0.488821,0.488832,0.488842,0.488852,0.488863,0.488873,0.488883,0.488894,0.488904,0.488915,0.488925,0.488936,0.488946,0.488957,0.488967,0.488978,0.488988,0.488999,0.489009,0.489025
248.01,0.488622,0.488618,0.488628,0.488638,0.488648,0.488658,0.488668,0.488678,0.488689,0.488699,0.488709,0.488719,0.488729,0.48874,0.48875,0.48876,0.48877,0.48878,0.488791,0.488801,0.488811,0.488822,0.488832,0.488842,0.488853,0.488863,0.488873,0.488884,0.488894,0.488905,0.488915,0.488926,0.488936,0.488947,0.488957,0.488968,0.488978,0.488989,0.488999,0.48901,0.489026
249.01,0.488622,0.488618,0.488628,0.488638,0.488648,0.488658,0.488669,0.488679,0.488689,0.488699,0.488709,0.488719,0.48873,0.48874,0.48875,0.48876,0.488771,0.488781,0.488791,0.488801,0.488812,0.488822,0.488832,0.488843,0.488853,0.488863,0.488874,0.488884,0.488895,0.488905,0.488916,0.488926,0.488936,0.488947,0.488957,0.488968,0.488978,0.488989,0.489,0.48901,0.489026
250.01,0.488622,0.488618,0.488628,0.488638,0.488649,0.488659,0.488669,0.488679,0.488689,0.488699,0.48871,0.48872,0.48873,0.48874,0.48875,0.488761,0.488771,0.488781,0.488791,0.488802,0.488812,0.488822,0.488833,0.488843,0.488853,0.488864,0.488874,0.488885,0.488895,0.488906,0.488916,0.488926,0.488937,0.488947,0.488958,0.488968,0.488979,0.488989,0.489,0.48901,0.489026
251.01,0.488622,0.488618,0.488629,0.488639,0.488649,0.488659,0.488669,0.488679,0.488689,0.4887,0.48871,0.48872,0.48873,0.48874,0.488751,0.488761,0.488771,0.488782,0.488792,0.488802,0.488812,0.488823,0.488833,0.488844,0.488854,0.488864,0.488875,0.488885,0.488895,0.488906,0.488916,0.488927,0.488937,0.488948,0.488958,0.488969,0.488979,0.48899,0.489,0.489011,0.489027
252.01,0.488622,0.488619,0.488629,0.488639,0.488649,0.488659,0.488669,0.488679,0.48869,0.4887,0.48871,0.48872,0.488731,0.488741,0.488751,0.488761,0.488772,0.488782,0.488792,0.488802,0.488813,0.488823,0.488833,0.488844,0.488854,0.488865,0.488875,0.488885,0.488896,0.488906,0.488917,0.488927,0.488938,0.488948,0.488959,0.488969,0.48898,0.48899,0.489001,0.489011,0.489027
253.01,0.488622,0.488619,0.488629,0.488639,0.488649,0.488659,0.48867,0.48868,0.48869,0.4887,0.48871,0.488721,0.488731,0.488741,0.488751,0.488762,0.488772,0.488782,0.488792,0.488803,0.488813,0.488823,0.488834,0.488844,0.488855,0.488865,0.488875,0.488886,0.488896,0.488907,0.488917,0.488927,0.488938,0.488948,0.488959,0.488969,0.48898,0.48899,0.489001,0.489011,0.489027
254.01,0.488622,0.488619,0.488629,0.488639,0.488649,0.48866,0.48867,0.48868,0.48869,0.4887,0.488711,0.488721,0.488731,0.488741,0.488752,0.488762,0.488772,0.488782,0.488793,0.488803,0.488813,0.488824,0.488834,0.488845,0.488855,0.488865,0.488876,0.488886,0.488897,0.488907,0.488917,0.488928,0.488938,0.488949,0.488959,0.48897,0.48898,0.488991,0.489001,0.489012,0.489028
255.01,0.488622,0.488619,0.488629,0.488639,0.48865,0.48866,0.48867,0.48868,0.48869,0.488701,0.488711,0.488721,0.488731,0.488742,0.488752,0.488762,0.488772,0.488783,0.488793,0.488803,0.488814,0.488824,0.488834,0.488845,0.488855,0.488866,0.488876,0.488886,0.488897,0.488907,0.488918,0.488928,0.488939,0.488949,0.48896,0.48897,0.488981,0.488991,0.489002,0.489012,0.489028
256.01,0.488622,0.488619,0.488629,0.488639,0.48865,0.48866,0.48867,0.48868,0.488691,0.488701,0.488711,0.488721,0.488732,0.488742,0.488752,0.488762,0.488773,0.488783,0.488793,0.488804,0.488814,0.488824,0.488835,0.488845,0.488856,0.488866,0.488876,0.488887,0.488897,0.488908,0.488918,0.488928,0.488939,0.488949,0.48896,0.48897,0.488981,0.488991,0.489002,0.489012,0.489028
257.01,0.488622,0.488619,0.488629,0.48864,0.48865,0.48866,0.48867,0.488681,0.488691,0.488701,0.488711,0.488722,0.488732,0.488742,0.488752,0.488763,0.488773,0.488783,0.488794,0.488804,0.488814,0.488825,0.488835,0.488845,0.488856,0.488866,0.488877,0.488887,0.488897,0.488908,0.488918,0.488929,0.488939,0.48895,0.48896,0.488971,0.488981,0.488992,0.489002,0.489013,0.489028
258.01,0.488622,0.488619,0.48863,0.48864,0.48865,0.48866,0.48867,0.488681,0.488691,0.488701,0.488711,0.488722,0.488732,0.488742,0.488753,0.488763,0.488773,0.488784,0.488794,0.488804,0.488815,0.488825,0.488835,0.488846,0.488856,0.488866,0.488877,0.488887,0.488898,0.488908,0.488919,0.488929,0.488939,0.48895,0.48896,0.488971,0.488981,0.488992,0.489002,0.489013,0.489029
259.01,0.488622,0.48862,0.48863,0.48864,0.48865,0.48866,0.488671,0.488681,0.488691,0.488701,0.488712,0.488722,0.488732,0.488743,0.488753,0.488763,0.488773,0.488784,0.488794,0.488804,0.488815,0.488825,0.488836,0.488846,0.488856,0.488867,0.488877,0.488888,0.488898,0.488908,0.488919,0.488929,0.48894,0.48895,0.488961,0.488971,0.488982,0.488992,0.489003,0.489013,0.489029
260.01,0.488622,0.48862,0.48863,0.48864,0.48865,0.488661,0.488671,0.488681,0.488691,0.488702,0.488712,0.488722,0.488732,0.488743,0.488753,0.488763,0.488774,0.488784,0.488794,0.488805,0.488815,0.488825,0.488836,0.488846,0.488857,0.488867,0.488877,0.488888,0.488898,0.488909,0.488919,0.48893,0.48894,0.48895,0.488961,0.488971,0.488982,0.488992,0.489003,0.489013,0.489029
261.01,0.488622,0.48862,0.48863,0.48864,0.48865,0.488661,0.488671,0.488681,0.488691,0.488702,0.488712,0.488722,0.488733,0.488743,0.488753,0.488764,0.488774,0.488784,0.488795,0.488805,0.488815,0.488826,0.488836,0.488846,0.488857,0.488867,0.488878,0.488888,0.488898,0.488909,0.488919,0.48893,0.48894,0.488951,0.488961,0.488972,0.488982,0.488993,0.489003,0.489014,0.489029
262.01,0.488622,0.48862,0.48863,0.48864,0.488651,0.488661,0.488671,0.488681,0.488692,0.488702,0.488712,0.488722,0.488733,0.488743,0.488753,0.488764,0.488774,0.488784,0.488795,0.488805,0.488816,0.488826,0.488836,0.488847,0.488857,0.488867,0.488878,0.488888,0.488899,0.488909,0.48892,0.48893,0.488941,0.488951,0.488961,0.488972,0.488982,0.488993,0.489003,0.489014,0.48903
263.01,0.488622,0.48862,0.48863,0.48864,0.488651,0.488661,0.488671,0.488681,0.488692,0.488702,0.488712,0.488723,0.488733,0.488743,0.488754,0.488764,0.488774,0.488785,0.488795,0.488805,0.488816,0.488826,0.488836,0.488847,0.488857,0.488868,0.488878,0.488889,0.488899,0.488909,0.48892,0.48893,0.488941,0.488951,0.488962,0.488972,0.488983,0.488993,0.489004,0.489014,0.48903
264.01,0.488622,0.48862,0.48863,0.488641,0.488651,0.488661,0.488671,0.488682,0.488692,0.488702,0.488713,0.488723,0.488733,0.488743,0.488754,0.488764,0.488774,0.488785,0.488795,0.488806,0.488816,0.488826,0.488837,0.488847,0.488857,0.488868,0.488878,0.488889,0.488899,0.48891,0.48892,0.48893,0.488941,0.488951,0.488962,0.488972,0.488983,0.488993,0.489004,0.489014,0.48903
265.01,0.488622,0.48862,0.48863,0.488641,0.488651,0.488661,0.488671,0.488682,0.488692,0.488702,0.488713,0.488723,0.488733,0.488744,0.488754,0.488764,0.488775,0.488785,0.488795,0.488806,0.488816,0.488826,0.488837,0.488847,0.488858,0.488868,0.488879,0.488889,0.488899,0.48891,0.48892,0.488931,0.488941,0.488952,0.488962,0.488973,0.488983,0.488994,0.489004,0.489015,0.48903
266.01,0.488622,0.48862,0.48863,0.488641,0.488651,0.488661,0.488672,0.488682,0.488692,0.488703,0.488713,0.488723,0.488733,0.488744,0.488754,0.488764,0.488775,0.488785,0.488796,0.488806,0.488816,0.488827,0.488837,0.488847,0.488858,0.488868,0.488879,0.488889,0.4889,0.48891,0.48892,0.488931,0.488941,0.488952,0.488962,0.488973,0.488983,0.488994,0.489004,0.489015,0.48903
267.01,0.488622,0.48862,0.488631,0.488641,0.488651,0.488661,0.488672,0.488682,0.488692,0.488703,0.488713,0.488723,0.488734,0.488744,0.488754,0.488765,0.488775,0.488785,0.488796,0.488806,0.488816,0.488827,0.488837,0.488848,0.488858,0.488868,0.488879,0.488889,0.4889,0.48891,0.488921,0.488931,0.488942,0.488952,0.488962,0.488973,0.488983,0.488994,0.489004,0.489015,0.489031
268.01,0.488622,0.48862,0.488631,0.488641,0.488651,0.488662,0.488672,0.488682,0.488692,0.488703,0.488713,0.488723,0.488734,0.488744,0.488754,0.488765,0.488775,0.488786,0.488796,0.488806,0.488817,0.488827,0.488837,0.488848,0.488858,0.488869,0.488879,0.48889,0.4889,0.48891,0.488921,0.488931,0.488942,0.488952,0.488963,0.488973,0.488984,0.488994,0.489005,0.489015,0.489031
269.01,0.488622,0.48862,0.488631,0.488641,0.488651,0.488662,0.488672,0.488682,0.488693,0.488703,0.488713,0.488724,0.488734,0.488744,0.488755,0.488765,0.488775,0.488786,0.488796,0.488806,0.488817,0.488827,0.488838,0.488848,0.488858,0.488869,0.488879,0.48889,0.4889,0.488911,0.488921,0.488931,0.488942,0.488952,0.488963,0.488973,0.488984,0.488994,0.489005,0.489015,0.489031
270.01,0.488622,0.488621,0.488631,0.488641,0.488651,0.488662,0.488672,0.488682,0.488693,0.488703,0.488713,0.488724,0.488734,0.488744,0.488755,0.488765,0.488775,0.488786,0.488796,0.488807,0.488817,0.488827,0.488838,0.488848,0.488859,0.488869,0.488879,0.48889,0.4889,0.488911,0.488921,0.488932,0.488942,0.488953,0.488963,0.488973,0.488984,0.488994,0.489005,0.489015,0.489031
271.01,0.488622,0.488621,0.488631,0.488641,0.488652,0.488662,0.488672,0.488682,0.488693,0.488703,0.488713,0.488724,0.488734,0.488745,0.488755,0.488765,0.488776,0.488786,0.488796,0.488807,0.488817,0.488828,0.488838,0.488848,0.488859,0.488869,0.48888,0.48889,0.4889,0.488911,0.488921,0.488932,0.488942,0.488953,0.488963,0.488974,0.488984,0.488995,0.489005,0.489016,0.489031
272.01,0.488622,0.488621,0.488631,0.488641,0.488652,0.488662,0.488672,0.488683,0.488693,0.488703,0.488714,0.488724,0.488734,0.488745,0.488755,0.488765,0.488776,0.488786,0.488796,0.488807,0.488817,0.488828,0.488838,0.488848,0.488859,0.488869,0.48888,0.48889,0.488901,0.488911,0.488921,0.488932,0.488942,0.488953,0.488963,0.488974,0.488984,0.488995,0.489005,0.489016,0.489031
273.01,0.488622,0.488621,0.488631,0.488641,0.488652,0.488662,0.488672,0.488683,0.488693,0.488703,0.488714,0.488724,0.488734,0.488745,0.488755,0.488765,0.488776,0.488786,0.488797,0.488807,0.488817,0.488828,0.488838,0.488849,0.488859,0.488869,0.48888,0.48889,0.488901,0.488911,0.488922,0.488932,0.488943,0.488953,0.488963,0.488974,0.488984,0.488995,0.489005,0.489016,0.489032
274.01,0.488622,0.488621,0.488631,0.488641,0.488652,0.488662,0.488672,0.488683,0.488693,0.488703,0.488714,0.488724,0.488734,0.488745,0.488755,0.488766,0.488776,0.488786,0.488797,0.488807,0.488818,0.488828,0.488838,0.488849,0.488859,0.48887,0.48888,0.48889,0.488901,0.488911,0.488922,0.488932,0.488943,0.488953,0.488964,0.488974,0.488985,0.488995,0.489005,0.489016,0.489032
275.01,0.488622,0.488621,0.488631,0.488642,0.488652,0.488662,0.488673,0.488683,0.488693,0.488704,0.488714,0.488724,0.488735,0.488745,0.488755,0.488766,0.488776,0.488786,0.488797,0.488807,0.488818,0.488828,0.488838,0.488849,0.488859,0.48887,0.48888,0.488891,0.488901,0.488911,0.488922,0.488932,0.488943,0.488953,0.488964,0.488974,0.488985,0.488995,0.489006,0.489016,0.489032
276.01,0.488622,0.488621,0.488631,0.488642,0.488652,0.488662,0.488673,0.488683,0.488693,0.488704,0.488714,0.488724,0.488735,0.488745,0.488755,0.488766,0.488776,0.488787,0.488797,0.488807,0.488818,0.488828,0.488839,0.488849,0.488859,0.48887,0.48888,0.488891,0.488901,0.488912,0.488922,0.488932,0.488943,0.488953,0.488964,0.488974,0.488985,0.488995,0.489006,0.489016,0.489032
277.01,0.488622,0.488621,0.488631,0.488642,0.488652,0.488662,0.488673,0.488683,0.488693,0.488704,0.488714,0.488724,0.488735,0.488745,0.488756,0.488766,0.488776,0.488787,0.488797,0.488807,0.488818,0.488828,0.488839,0.488849,0.48886,0.48887,0.48888,0.488891,0.488901,0.488912,0.488922,0.488933,0.488943,0.488954,0.488964,0.488974,0.488985,0.488995,0.489006,0.489016,0.489032
278.01,0.488622,0.488621,0.488631,0.488642,0.488652,0.488662,0.488673,0.488683,0.488693,0.488704,0.488714,0.488725,0.488735,0.488745,0.488756,0.488766,0.488776,0.488787,0.488797,0.488808,0.488818,0.488828,0.488839,0.488849,0.48886,0.48887,0.488881,0.488891,0.488901,0.488912,0.488922,0.488933,0.488943,0.488954,0.488964,0.488975,0.488985,0.488995,0.489006,0.489016,0.489032
279.01,0.488622,0.488621,0.488631,0.488642,0.488652,0.488662,0.488673,0.488683,0.488694,0.488704,0.488714,0.488725,0.488735,0.488745,0.488756,0.488766,0.488777,0.488787,0.488797,0.488808,0.488818,0.488829,0.488839,0.488849,0.48886,0.48887,0.488881,0.488891,0.488901,0.488912,0.488922,0.488933,0.488943,0.488954,0.488964,0.488975,0.488985,0.488996,0.489006,0.489017,0.489032
280.01,0.488622,0.488621,0.488631,0.488642,0.488652,0.488663,0.488673,0.488683,0.488694,0.488704,0.488714,0.488725,0.488735,0.488745,0.488756,0.488766,0.488777,0.488787,0.488797,0.488808,0.488818,0.488829,0.488839,0.488849,0.48886,0.48887,0.488881,0.488891,0.488902,0.488912,0.488922,0.488933,0.488943,0.488954,0.488964,0.488975,0.488985,0.488996,0.489006,0.489017,0.489032
281.01,0.488622,0.488621,0.488632,0.488642,0.488652,0.488663,0.488673,0.488683,0.488694,0.488704,0.488714,0.488725,0.488735,0.488746,0.488756,0.488766,0.488777,0.488787,0.488797,0.488808,0.488818,0.488829,0.488839,0.48885,0.48886,0.48887,0.488881,0.488891,0.488902,0.488912,0.488923,0.488933,0.488943,0.488954,0.488964,0.488975,0.488985,0.488996,0.489006,0.489017,0.489032
